
/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots
/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-29.hdf5[1.6678516864776611, 0.6895599961280823, 0.89055997133255]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-30.hdf5[1.9771357774734497, 0.6899999976158142, 0.8899400234222412]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-31.hdf5[1.5655474662780762, 0.6893399953842163, 0.891219973564148]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-32.hdf5[0.6847484111785889, 0.6903200149536133, 0.8918399810791016]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-33.hdf5[1.2648385763168335, 0.6912400126457214, 0.8916000127792358]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-34.hdf5[0.44730907678604126, 0.6902599930763245, 0.8916000127792358]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-35.hdf5[1.491546869277954, 0.6923199892044067, 0.8919600248336792]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-36.hdf5[0.4740656018257141, 0.6913800239562988, 0.891700029373169]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-37.hdf5[3.026791572570801, 0.6914200186729431, 0.8903200030326843]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-38.hdf5[3.064591884613037, 0.6899999976158142, 0.8934199810028076]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-39.hdf5[1.1572481393814087, 0.6934599876403809, 0.8918799757957458]

/home/lore/Projects/Progresses/16_nodes_sync/coordinator-progresses/Server/snapshots/Averaged-Weights-MobileNetV2-40.hdf5[0.8609206676483154, 0.6924800276756287, 0.8921800255775452]
